book_id,authors,original_publication_year,title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
8190,"Sarah Blakley-Cartwright, David Leslie Johnson, Catherine Hardwicke",2011,Red Riding Hood,en-US,3.51,14220,924,2096,4997,4608,3857
8191,Rashmi Bansal,2008,Stay Hungry Stay Foolish,eng,3.62,8598,190,735,3015,3419,1633
8192,"Roald Dahl, Quentin Blake",1985,The Giraffe and the Pelly and Me,eng,3.8,14180,126,1059,5264,5628,4412
8193,Nickolas Butler,2014,Shotgun Lovesongs,eng,3.78,9878,153,756,3183,5104,2521
8194,Conn Iggulden,2004,"The Death of Kings (Emperor, #2)",eng,4.25,10633,58,224,1595,5027,5289
8195,Mireille Guiliano,2004,French Women Don't Get Fat: The Secret of Eating for Pleasure,eng,3.48,10584,387,1610,4653,4224,2237
8196,Laura Whitcomb,2005,"A Certain Slant of Light (Light, #1)",en-US,3.83,16769,496,1356,4279,5886,5496
8197,Scott Westerfeld,2007,"The Uglies Trilogy (Uglies, #1-3)",unknown,4.06,13405,243,689,2531,4537,5473
8198,Greg Iles,2015,The Bone Tree,en-US,4.18,8055,185,438,1745,4643,5388
8199,Jeffrey Archer,2005,False Impression,en-US,3.67,10338,220,978,3882,4730,2442
8200,"pleasefindthis, Iain S. Thomas, Jon Ellis",2011,I Wrote This For You,eng,4.17,11533,372,673,1869,3403,6479
8201,"Ina Garten, Quentin Bacon",2004,Barefoot in Paris,en-GB,4.19,11128,365,429,1589,3170,5647
8202,Masashi Kishimoto,2000,"Naruto, Vol. 05: Exam Hell (Naruto, #5)",eng,4.44,13122,96,285,1606,2960,8366
8203,Louise Rennison,2004,"Away Laughing on a Fast Camel (Confessions of Georgia Nicolson, #5)",unknown,4.06,14351,182,658,3713,5867,6656
8204,Natasha Anders,2012,"The Unwanted Wife (Unwanted, #1)",eng,3.94,17458,453,1130,4122,7385,6583
8205,Emma Chase,2016,"Royally Screwed (Royally, #1)",eng,4.11,15906,235,782,3288,7374,7584
8206,Anna Godbersen,2009,"Splendor (Luxe, #4)",en-US,3.84,16276,341,1244,4445,6360,5179
8207,Charlotte Brontë,1857,The Professor,eng,3.56,12140,318,1520,4948,4354,2853
8208,Chloe Neill,2011,"Drink Deep (Chicagoland Vampires, #5)",en-US,4.12,21860,228,914,4389,8522,9645
8209,غسان كنفاني,1963,رجال في الشمس,ara,4.16,10016,121,363,1724,4114,4601
8210,"Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell",1836,The Little Mermaid,en-US,4.02,14361,249,839,3711,5391,6397
8211,Meg Cabot,2007,"Big Boned (Heather Wells, #3)",eng,3.84,17672,207,1017,5372,7177,4942
8212,Jack Kerouac,1958,The Subterraneans,eng,3.68,10325,191,978,3678,4157,2543
8213,"Angela Elwell Hunt, Tim Jonke",1989,The Tale of Three Trees,en-US,4.52,13226,90,186,1236,3034,8847
8214,Frank Miller,1994,"Sin City, Vol. 3: The Big Fat Kill (Sin City, #3)",en-US,4.1,12625,167,432,2503,5293,5261
8215,Agatha Christie,1942,"The Moving Finger (Miss Marple, #4)",en-GB,3.84,15142,125,855,5508,7365,4630
8216,Patricia Cornwell,1996,"Hornet's Nest (Andy Brazil, #1)",eng,3.28,12973,892,2186,4858,3409,2207
8217,"John Eldredge, Brent Curtis",1997,The Sacred Romance Drawing Closer To The Heart Of God,eng,4.0,9882,262,617,2165,3211,4222
8218,Louis Sachar,1987,There's a Boy in the Girls' Bathroom,eng,3.95,12732,346,933,3488,4763,5563
8219,Katie McGarry,2013,"Crash into You (Pushing the Limits, #3)",eng,4.28,21136,213,639,3073,7314,11241
8220,Edmund Morris,2010,Colonel Roosevelt,eng,4.1,12745,364,611,2153,4276,5782
8221,"William Carlos Williams, Charles Tomlinson",1949,Selected Poems,unknown,4.15,11740,170,395,1977,4458,5108
8222,Timothy Zahn,1998,"Vision of the Future (Star Wars: The Hand of Thrawn, #2)",eng,4.06,11657,60,414,2790,5081,4563
8223,Haruki Murakami,2009,"1Q84 BOOK 2 (1Q84, #2)",jpn,4.04,9668,123,506,2418,5299,4252
8224,Ali Smith,2014,How to Be Both,eng,3.61,9431,692,1196,2881,4009,2855
8225,Meg Cabot,2006,"Princess on the Brink (The Princess Diaries, #8)",unknown,3.7,17654,431,1675,6203,6016,5041
8226,"Thomas Hardy, Patricia Ingham",1887,The Woodlanders,eng,3.82,10835,337,700,2965,4313,3327
8227,Jane Green,2014,Tempting Fate,eng,3.59,9882,397,1156,3844,4506,2350
8228,Barbara Delinsky,2009,While My Sister Sleeps,en-US,3.82,12719,203,789,3736,5043,3524
8229,Mark Bowden,2001,Killing Pablo: The Hunt for the World's Greatest Outlaw,unknown,3.93,9469,75,382,2679,5273,2894
8230,Chris Cleave,2012,Gold,eng,3.68,6997,256,1000,4091,5524,2552
8231,Lesley Livingston,2009,"Wondrous Strange (Wondrous Strange, #1)",eng,3.69,17738,708,1854,5541,6115,5373
8232,Franklin Foer,2004,How Soccer Explains the World,unknown,3.76,9231,246,669,2794,3715,2520
8233,"Fernando Pessoa, Richard Zenith",1913,The Book of Disquiet,eng,4.5,9115,140,289,1046,3052,8605
8234,"Geoff Johns, Gary Frank, Jon Sibal, Brad Anderson, Rob Leigh",2012,"Batman: Earth One, Volume 1",eng,4.06,11302,183,540,2182,4644,4560
8235,"Anne Lamott, Sam Lamott",2012,Some Assembly Required: A Journal of My Son's First Son,en-US,3.61,10547,656,1122,2930,3241,2921
8236,MaryJanice Davidson,2005,"Undead and Unappreciated (Undead, #3)",en-US,3.88,18066,180,905,5749,7615,5680
8237,"Douglas Preston, Lincoln Child",2014,"Blue Labyrinth (Pendergast, #14)",eng,4.11,9184,99,380,2108,5469,4609
8238,Manning Marable,2011,Malcolm X: A Life of Reinvention,eng,4.2,11448,251,364,1757,3875,5631
8239,Marlo Morgan,1990,Mutant Message Down Under,eng,3.79,9981,665,1069,2633,3940,4116
8240,Lara Adrian,2009,"Ashes of Midnight (Midnight Breed, #6)",eng,4.19,18982,115,634,3549,7405,9027
8241,"Michael Buckley, Peter Ferguson",2007,"Once Upon a Crime (The Sisters Grimm, #4)",eng,4.26,15091,135,365,2428,5186,7609
8242,Bert Dodson,1985,Keys to Drawing,eng,4.0,10004,350,587,2082,2721,4325
8243,"Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred",2007,"Fables, Vol. 9: Sons of Empire",eng,4.24,15232,115,299,2204,6002,6799
8244,Karen Chance,2008,"Embrace the Night (Cassandra Palmer, #3)",en-US,4.09,19294,218,732,4013,7287,7872
8245,Len Deighton,1962,"The Ipcress File (Secret File, #1)",en-US,3.94,12052,140,485,3094,5115,3689
8246,"Marion Cunningham, Fannie Merritt Farmer, Archibald Candy Corporation",1979,The Fannie Farmer Cookbook: Anniversary,unknown,4.1,12723,296,580,2517,3761,5873
8247,بهاء طاهر,2006,واحة الغروب,ara,3.82,10365,270,706,2531,4203,2860
8248,Keary Taylor,2010,"Branded (Fall of Angels, #1)",eng,3.7,9790,623,1545,3921,4541,4423
8249,Flann O'Brien,1967,The Third Policeman,eng,4.02,10352,331,710,2206,4156,4901
8250,Alexander McCall Smith,2009,"Tea Time for the Traditionally Built (No. 1 Ladies' Detective Agency, #10)",eng,4.11,15001,44,242,3138,7801,5622
8251,Erin Hunter,2006,"Starlight (Warriors: The New Prophecy, #4)",en-US,4.28,15719,125,468,2637,4793,8696
8252,Suzanne Wright,2012,"Feral Sins (The Phoenix Pack, #1)",eng,4.12,21978,657,1224,3882,8561,11350
8253,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1930,Tintin in the Land of the Soviets (Tintin #1),eng,3.67,10702,525,1495,2998,3022,3722
8254,Kathy Reichs,2011,"Flash and Bones (Temperance Brennan, #14)",eng,3.86,14064,114,850,4674,6405,4440
8255,Ottessa Moshfegh,2015,Eileen,eng,3.38,10460,671,1878,4671,4824,1875
8256,J.D. Robb,2007,"Creation in Death (In Death, #25)",eng,4.34,16050,38,228,2368,6639,9319
8257,Anna Dewdney,2007,Llama Llama Mad at Mama,en-US,4.28,14175,224,468,1986,3968,7639
8258,Karin Slaughter,2014,Cop Town,eng,3.88,10660,274,780,3299,5612,4032
8259,"Nicholas Ganz, Tristan Manco",2004,Graffiti World: Street Art from Five Continents,unknown,4.01,9000,263,632,1875,2278,4040
8260,Ed Young,1989,Lon Po Po: A Red-Riding Hood Story from China,eng,4.03,14340,262,626,3197,4759,5707
8261,Anita Amirrezvani,2007,The Blood of Flowers,en-US,3.95,11871,123,581,2988,5880,3846
8262,E. Nesbit,1902,"Five Children and It (Five Children, #1)",eng,3.88,16059,354,1106,4620,6341,5653
8263,Essam Youssef,2013,2 ضباط,ara,3.64,8109,532,942,2165,2727,2498
8264,Clive Cussler,1985,"Flood Tide (Dirk Pitt, #14)",eng,3.88,11987,63,499,3623,5199,3290
8265,Victoria Schwab,2016,"This Savage Song (Monsters of Verity, #1)",eng,4.14,17210,185,662,3593,9472,8547
8266,"L.J. Smith, Kevin Williamson, Julie Plec",2011,"Bloodlust (The Vampire Diaries: Stefan's Diaries, #2)",en-US,4.05,11333,340,770,2498,2875,5641
8267,Nalini Singh,2009,Branded by Fire (Psy-Changeling #6),eng,4.3,20275,94,384,3022,7861,10806
8268,Morgan Matson,2016,The Unexpected Everything,eng,4.07,18752,234,778,3731,8374,7358
8269,"Anne Rampling, Anne Rice",1985,Exit to Eden,eng,3.55,11846,518,1761,4429,3722,3348
8270,"Mary-Jane Knight, Rick Riordan",2010,Percy Jackson & the Olympians:  The Ultimate Guide,en-US,4.12,14173,201,753,2966,3946,6759
8271,G. Willow Wilson,2012,Alif the Unseen,en-US,3.84,10982,258,793,3062,5407,3311
8272,"Robert Foster, J.R.R. Tolkien",1974,The Complete Guide to Middle-Earth,unknown,4.17,10280,204,444,2030,2914,5342
8273,Lucinda Riley,2010,The Orchid House,en-US,3.8,9282,315,1022,3256,4962,3612
8274,Amy Harmon,2016,"The Bird and the Sword (The Bird and the Sword Chronicles, #1)",eng,4.29,11705,142,536,2009,5152,8066
8275,Terry Brooks,1987,"The Black Unicorn (Magic Kingdom of Landover, #2)",eng,3.75,14108,135,1068,4933,5479,3717
8276,"Kate Chopin, Cynthia Brantley Johnson, Alyssa  Harad",1899,The Awakening and Selected Stories,eng,3.84,8505,486,1096,3210,4735,4565
8277,Uwem Akpan,2008,Say You're One of Them,unknown,3.49,10899,642,1558,3843,4184,2431
8278,Elly Griffiths,2009,"The Crossing Places (Ruth Galloway, #1)",en-GB,3.87,12427,188,689,3967,6974,3853
8279,Roland Smith,2007,Peak (Peak #1),en-US,3.98,13314,297,714,2873,5278,4865
8280,"Henning Mankell, Ebba Segerberg",1997,"One Step Behind  (Kurt Wallander, #7)",eng,4.08,10619,98,289,2329,6177,4279
8281,Frederick Forsyth,1979,The Devil's Alternative,unknown,4.0,9927,69,337,2425,4473,3332
8282,Alice Hoffman,2017,Faithful,eng,4.02,12442,159,533,2807,7173,4705
8283,C.J. Sansom,2006,"Sovereign (Matthew Shardlake, #3)",en-US,4.28,11071,48,193,1728,5947,6158
8284,Sandra Brown,1999,Envy,eng,4.15,11520,142,461,2448,5282,5964
8285,"Grant Morrison, Andy Kubert, John Van Fleet, Jesse Delperdang",2005,Batman and Son,eng,3.81,10188,279,777,2804,3604,3196
8286,Harold McGee,1984,On Food and Cooking: The Science and Lore of the Kitchen,en-US,4.48,10631,97,172,991,2883,6993
8287,"Michael Buckley, Peter Ferguson",2007,"Magic and Other Misdemeanors (The Sisters Grimm, #5)",unknown,4.29,15038,124,344,2217,5104,7844
8288,Maya Banks,2011,"In Bed with a Highlander (McCabe Trilogy, #1)",eng,4.05,20529,352,1017,4232,8395,8364
8289,William Styron,1967,The Confessions of Nat Turner,eng,3.96,11535,252,606,2525,4677,3985
8290,Jodee Blanco,2003,Please Stop Laughing at Me... One Woman's Inspirational Story,en-US,3.84,9178,410,865,2339,3171,3629
8291,Drew Karpyshyn,2007,"Rule of Two (Star Wars: Darth Bane, #2)",eng,4.15,10269,58,309,2133,4269,4690
8292,Gemma Burgess,2011,A Girl Like You,eng,3.95,12117,368,802,2752,4029,4765
8293,Whitney G.,2015,"Sincerely, Carter (Sincerely Carter, #1)",unknown,4.1,14881,326,757,3128,7238,7515
8294,John Scalzi,2006,The Android's Dream,en-US,3.97,11476,139,456,2947,6299,3812
8295,Isabel Allende,1988,The Stories of Eva Luna,en-US,3.96,10862,112,617,3093,5159,4086
8296,Lama Surya Das,1997,Awakening the Buddha Within: Tibetan Wisdom for the Western World,en-US,4.18,9912,119,305,1788,3680,4632
8297,Edie Claire,2003,Long Time Coming,en-US,3.77,9327,343,991,3384,4480,3472
8298,Sara Zarr,2007,Story of a Girl,en-US,3.67,14282,391,1430,4626,4886,3731
8299,Lee Child,2013,High Heat (Jack Reacher #17.5),eng,3.93,4842,211,709,3092,4919,4222
8300,Kim van Alkemade,2015,Orphan Number Eight,eng,3.69,9558,273,922,3541,5159,2354
8301,J.D. Robb,2012,"Delusion in Death (In Death, #35)",en-US,4.31,13716,88,253,2227,6131,8291
8302,David Weber,1994,"Field of Dishonor (Honor Harrington, #4)",eng,4.19,13157,59,305,2372,5900,5973
8303,David Byrne,2012,How Music Works,unknown,3.95,10163,380,518,2214,4018,3886
8304,Mary Kay Andrews,2014,Save the Date,eng,3.87,11080,202,632,3229,5133,3416
8305,Paul Auster,2004,Oracle Night,eng,3.77,8827,138,684,3198,4656,2431
8306,Jack Finney,1970,"Time and Again (Time, #1)",eng,3.98,11251,265,852,2972,5177,5118
8307,Heather Burch,2014,One Lavender Ribbon,en-US,3.78,9175,401,1107,2943,3839,3764
8308,"Nicky Cruz, Jamie Buckingham",1969,Run Baby Run,en-US,4.21,10697,103,288,2018,3442,5220
8309,August Wilson,1986,Fences (The Century Cycle #6),eng,3.84,11991,269,943,3198,4640,3784
8310,Richard Wurmbrand,1940,Tortured for Christ N/E,en-US,4.34,9622,102,275,1322,2910,5683
8311,Lynda Cohen Loigman,2016,The Two-Family House,eng,3.94,9395,136,611,2976,5847,3750
8312,C.S. Lewis,1947,Miracles,eng,4.08,10821,194,490,2233,3992,4685
8313,"Daniel Coyle, John Farrell",2009,"The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else",unknown,4.07,10334,147,476,2308,4618,4494
8314,Elizabeth Little,2014,Dear Daughter,eng,3.44,10004,562,1439,3924,4036,1861
8315,Carrie Anne Noble,2015,The Mermaid's Sister,en-US,3.64,6221,302,1080,3643,4081,2558
8316,P.G. Wodehouse,1923,"The Inimitable Jeeves (Jeeves, #2)",en-US,4.26,7376,40,211,1949,5885,6125
8317,"Margaret Weis, Tracy Hickman",1995,"Dragons of Summer Flame (Dragonlance: The Second Generation, #2)",eng,3.84,11465,222,936,3556,4387,3973
8318,Tom Rob Smith,2009,"The Secret Speech (Leo Demidov, #2)",eng,3.78,9880,150,655,3738,5741,2683
8319,Carl Hiaasen,2010,"Star Island (Skink, #6)",unknown,3.44,11806,418,1645,5304,4755,1922
8320,China Miéville,2007,Un Lun Dun,eng,3.81,13243,440,1116,3761,5736,4440
8321,"Tsugumi Ohba, Takeshi Obata",2005,"Death Note, Vol. 5: Whiteout (Death Note, #5)",eng,4.35,15786,77,341,2110,5082,8702
8322,Richard Castle,2011,"Heat Rises (Nikki Heat, #3)",en-US,3.92,12449,79,512,3986,6457,4053
8323,David Simon,1991,Homicide: A Year on the Killing Streets,en-US,4.38,10279,101,250,1226,3913,6545
8324,"Benedict Freedman, Nancy Freedman",1947,"Mrs. Mike (Mrs. Mike, #1)",eng,4.13,12826,145,508,2600,5183,5928
8325,Connor Franta,2015,A Work in Progress,eng,4.36,14397,246,554,1678,3466,8879
8326,Rene Denfeld,2014,The Enchanted,eng,3.96,11515,314,744,2646,5185,4524
8327,Paul  Hoffman,2010,"The Left Hand of God (The Left Hand of God, #1)",en-GB,3.66,10638,458,1235,3704,5021,2949
8328,Katie Cotugno,2013,How to Love,eng,3.73,12515,484,1280,3648,4528,3908
8329,Adam Gopnik,2000,Paris to the Moon,eng,3.75,11065,329,900,3067,4305,3006
8330,Jenny Downham,2010,You Against Me,eng,3.7,15118,538,1455,4543,5752,4190
8331,Ann M. Martin,2005,A Dog's Life: The Autobiography of a Stray,eng,4.18,11112,155,528,2156,3782,5994
8332,Tamora Pierce,2005,"The Will of the Empress (Circle Reforged, #1)",eng,4.15,16730,236,720,3077,5668,7888
8333,"Tyler Hamilton, Daniel Coyle",2012,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",eng,4.32,8711,77,125,1040,4300,4881
8334,Ian Fleming,1958,"Doctor No (James Bond, #6)",eng,3.76,10569,121,754,4202,5509,2874
8335,"Isabel Allende, Oliver Brock, Frank Wynne",2013,Ripper,eng,3.24,8919,893,1983,4163,3484,1606
8336,Samad Behrangi,1965,ماهی سیاه کوچولو,per,4.11,5364,127,387,1465,2562,3539
8337,Robertson Davies,1970,Fifth Business,eng,4.04,11651,265,712,2360,5062,5179
8338,"Alan    Richardson, Karen Tack",2008,"Hello, Cupcake",en-US,4.05,10653,214,586,2243,3074,4587
8339,Larry Correia,2010,"Monster Hunter Vendetta (Monster Hunter International, #2)",eng,4.24,12109,90,264,1866,5341,5818
8340,Maeve Binchy,2004,Nights of Rain and Stars,en-GB,3.67,12365,282,1158,4544,5117,3036
8341,Lincoln Peirce,2009,"Big Nate on a Roll (Big Nate Novels, #3)",unknown,4.32,9873,203,382,1326,2469,5960
8342,Catherine Bybee,2011,"Wife by Wednesday (The Weekday Brides, #1)",eng,3.77,10586,347,1115,4645,6122,4139
8343,"Dick Riley, Pam McAllister, Bruce Cassiday",1979,"The New Bedside, Bathtub and Armchair Companion to Agatha Christie",en-US,4.23,10356,141,323,1775,2879,5287
8344,L.A. Casey,2014,"Dominic (Slater Brothers, #1)",eng,4.08,19434,685,1085,3200,6079,9035
8345,Kresley Cole,2012,"Shadow's Claim (Immortals After Dark, #13; The Dacians, #1)",eng,4.28,17866,171,509,2618,6842,9776
8346,Kelly Corrigan,2014,Glitter and Glue,eng,3.76,10841,225,731,3308,5116,2607
8347,"Walter Lord, Nathaniel Philbrick",1955,A Night to Remember,en-US,4.0,11475,138,524,3037,5376,4469
8348,Brady Udall,2010,The Lonely Polygamist,en-US,3.5,9773,584,1632,4142,5134,2277
8349,Carl Hiaasen,1995,Stormy Weather,en-US,3.94,11452,80,400,3125,5729,3401
8350,"Richard Russo, Arthur Morey",2009,That Old Cape Magic,eng,3.3,12095,452,1951,6065,4768,1225
8351,Maya Banks,2010,"The Darkest Hour (KGI, #1)",eng,4.17,19619,267,707,3440,7593,9198
8352,Donald Ray Pollock,2011,The Devil All the Time,eng,4.09,9620,175,465,1738,4643,4231
8353,Saroo Brierley,2013,A Long Way Home,eng,4.12,12404,226,644,4103,9746,8999
8354,Erin Hunter,2006,"Twilight (Warriors: The New Prophecy, #5)",en-US,4.3,15604,138,473,2514,4665,8914
8355,Orhan Pamuk,2003,Istanbul: Memories and the City,eng,3.77,9919,250,959,3249,4592,3080
8356,"Clare Naylor, Mimi Hare",2004,The Second Assistant: A Tale from the Bottom of the Hollywood Ladder,en-US,3.52,11268,425,1424,3843,3363,2460
8357,"Charles Dickens, Patricia Ingham, Hablot Knight Browne",1844,Martin Chuzzlewit,eng,3.82,11784,366,909,3134,4410,3818
8358,John Marsden,1996,"Darkness, Be My Friend (Tomorrow, #4)",en-US,4.11,12447,57,369,2694,5620,5154
8359,Stephen King,2009,UR,eng,3.65,13518,263,1237,4601,4822,2961
8360,James A. Michener,1947,Tales of the South Pacific,en-US,4.03,11999,105,492,2716,4544,4397
8361,V.S. Naipaul,1979,A Bend in the River,eng,3.77,11011,348,935,3129,4595,3213
8362,Matthew Desmond,2016,Evicted: Poverty and Profit in the American City,eng,4.48,15165,98,251,1329,5234,10414
8363,Sarah J. Maas,2012,"The Assassin and the Empire (Throne of Glass, #0.5)",eng,4.42,17277,140,341,1882,5040,10594
8364,Abbi Glines,2013,"Misbehaving (Sea Breeze, #6)",eng,4.18,18648,143,586,3358,6936,8416
8365,Genevieve Cogman,2015,"The Invisible Library (The Invisible Library, #1)",eng,3.73,12058,340,1180,4730,7010,3552
8366,Anne Tyler,1991,Saint Maybe,en-US,3.88,13134,109,569,3804,5963,3523
8367,"Marjane Satrapi, Anjali Singh",2006,Embroideries,eng,3.82,11879,154,794,4092,5824,3546
8368,Mary Downing Hahn,2007,Deep and Dark and Dangerous (A Ghost Story),unknown,4.22,12839,157,533,2225,3915,6775
8369,"Melissa Anelli, J.K. Rowling",2008,"Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon",en-US,4.09,12308,337,715,2386,3149,5941
8370,Francisco X. Stork,2008,Marcelo in the Real World,eng,3.95,14651,331,821,3263,6213,5073
8371,Stephen King,1996,"The Green Mile, Part 4: The Bad Death of Eduard Delacroix",eng,4.52,12958,44,153,1158,3561,8530
8372,Tere Liye,2010,Daun Yang Jatuh Tak Pernah Membenci Angin,ind,3.97,9974,335,581,2047,3152,3886
8373,Brandon Sanderson,2007,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)",eng,3.87,13474,328,937,3729,5745,4635
8374,Jeffrey Brown,2012,Darth Vader and Son,eng,4.14,14005,263,568,2661,5065,6750
8375,Daniel C. Dennett,1995,Darwin's Dangerous Idea: Evolution and the Meanings of Life,en-US,4.03,11090,276,592,2164,3717,4543
8376,Andrzej Sapkowski,1999,"Pani Jeziora (Saga o Wiedźminie, #7)",pol,4.28,9902,138,516,1796,4451,7092
8377,C.J. Box,2001,"Open Season (Joe Pickett, #1)",en-US,3.91,10659,207,551,3187,5730,3702
8378,Shannon Hale,2012,"Palace of Stone (Princess Academy, #2)",eng,3.95,16023,128,684,4142,6875,5060
8379,Jill Alexander Essbaum,2015,Hausfrau,eng,3.24,9949,813,2033,4001,3468,1527
8380,Amanda Brown,2001,Legally Blonde,unknown,3.68,11094,517,1174,3135,3102,3392
8381,Susan Dennard,2016,"Truthwitch (The Witchlands, #1)",eng,3.93,17752,554,1196,4013,8321,6582
8382,Gavin Menzies,2002,1421: The Year China Discovered America,eng,3.58,10200,790,1077,2810,3578,2716
8383,"Hope Larson, Madeleine L'Engle",2012,A Wrinkle in Time: The Graphic Novel,eng,3.95,12337,370,761,2749,4061,4709
8384,Nora Ephron,1983,Heartburn,eng,3.57,12503,391,1547,4680,5116,2714
8385,Liza Klaussmann,2012,Tigers in Red Weather,eng,3.42,10800,384,1648,4701,4531,1618
8386,Ken Follett,2002,Hornet Flight,en-US,3.83,11362,91,621,3756,5961,2950
8387,"Henning Mankell, Laurie Thompson",1993,"The White Lioness (Kurt Wallander, #3)",eng,3.84,10678,144,662,3684,6022,3193
8388,"Margaret Weis, Tracy Hickman",1990,"Elven Star (The Death Gate Cycle, #2)",en-US,3.98,13576,126,727,3352,5590,4828
8389,Sherman Alexie,2007,Flight,en-US,3.89,12016,188,652,3064,4976,3549
8390,"Ludwig Wittgenstein, G.E.M. Anscombe",1953,Philosophical Investigations,en-US,4.23,9403,240,389,1389,2869,5198
8391,Carrie Jones,2012,"Endure (Need, #4)",eng,4.08,16128,312,848,3297,5016,7203
8392,Claire Contreras,2015,"Kaleidoscope Hearts (Hearts, #1)",eng,4.06,15396,267,841,3496,7484,7187
8393,Bernard Cornwell,1996,"Enemy of God (The Warlord Chronicles, #2)",en-US,4.38,8664,35,140,1337,4681,6547
